dataset,method,seed,fpr,tpr
adult_income,madifft,0,0.793333,0.806667
adult_income,madifft,0,0.793333,0.813333
adult_income,madifft,0,0.803333,0.813333
adult_income,madifft,0,0.803333,0.816667
adult_income,madifft,0,0.806667,0.816667
adult_income,madifft,0,0.806667,0.82
adult_income,madifft,0,0.81,0.82
adult_income,madifft,0,0.81,0.823333
adult_income,madifft,0,0.813333,0.823333
adult_income,madifft,0,0.813333,0.826667
adult_income,madifft,0,0.823333,0.826667
adult_income,madifft,0,0.823333,0.83
adult_income,madifft,0,0.826667,0.83
adult_income,madifft,0,0.826667,0.84
adult_income,madifft,0,0.833333,0.84
adult_income,madifft,0,0.833333,0.843333
adult_income,madifft,0,0.836667,0.843333
adult_income,madifft,0,0.836667,0.846667
adult_income,madifft,0,0.84,0.846667
adult_income,madifft,0,0.84,0.85
adult_income,madifft,0,0.843333,0.85
adult_income,madifft,0,0.843333,0.853333
adult_income,madifft,0,0.856667,0.853333
adult_income,madifft,0,0.856667,0.86
adult_income,madifft,0,0.86,0.86
adult_income,madifft,0,0.86,0.873333
adult_income,madifft,0,0.866667,0.873333
adult_income,madifft,0,0.866667,0.88
adult_income,madifft,0,0.873333,0.88
adult_income,madifft,0,0.873333,0.893333
adult_income,madifft,0,0.88,0.893333
adult_income,madifft,0,0.88,0.896667
adult_income,madifft,0,0.883333,0.896667
adult_income,madifft,0,0.883333,0.903333
adult_income,madifft,0,0.89,0.903333
adult_income,madifft,0,0.89,0.913333
adult_income,madifft,0,0.903333,0.913333
adult_income,madifft,0,0.903333,0.923333
adult_income,madifft,0,0.916667,0.923333
adult_income,madifft,0,0.916667,0.926667
adult_income,madifft,0,0.933333,0.926667
adult_income,madifft,0,0.933333,0.933333
adult_income,madifft,0,0.936667,0.933333
adult_income,madifft,0,0.936667,0.94
adult_income,madifft,0,0.94,0.94
adult_income,madifft,0,0.94,0.943333
adult_income,madifft,0,0.943333,0.943333
adult_income,madifft,0,0.943333,0.946667
adult_income,madifft,0,0.96,0.946667
adult_income,madifft,0,0.96,0.98
adult_income,madifft,0,0.98,0.98
adult_income,madifft,0,0.98,1.0
adult_income,madifft,0,1.0,1.0
adult_income,madifft,1,0.0,0.0
adult_income,madifft,1,0.0,0.003333
adult_income,madifft,1,0.0,0.006667
adult_income,madifft,1,0.003333,0.006667
adult_income,madifft,1,0.003333,0.016667
adult_income,madifft,1,0.01,0.016667
adult_income,madifft,1,0.01,0.023333
adult_income,madifft,1,0.013333,0.023333
adult_income,madifft,1,0.013333,0.033333
adult_income,madifft,1,0.02,0.033333
adult_income,madifft,1,0.02,0.05
adult_income,madifft,1,0.03,0.05
adult_income,madifft,1,0.03,0.056667
adult_income,madifft,1,0.043333,0.056667
adult_income,madifft,1,0.043333,0.063333
adult_income,madifft,1,0.046667,0.063333
adult_income,madifft,1,0.046667,0.07
adult_income,madifft,1,0.053333,0.07
adult_income,madifft,1,0.053333,0.076667
adult_income,madifft,1,0.056667,0.076667
adult_income,madifft,1,0.056667,0.08
adult_income,madifft,1,0.063333,0.08
adult_income,madifft,1,0.063333,0.086667
adult_income,madifft,1,0.066667,0.086667
adult_income,madifft,1,0.066667,0.103333
adult_income,madifft,1,0.07,0.103333
adult_income,madifft,1,0.07,0.106667
adult_income,madifft,1,0.076667,0.106667
adult_income,madifft,1,0.076667,0.11
adult_income,madifft,1,0.083333,0.11
adult_income,madifft,1,0.083333,0.116667
adult_income,madifft,1,0.09,0.116667
adult_income,madifft,1,0.09,0.123333
adult_income,madifft,1,0.1,0.123333
adult_income,madifft,1,0.1,0.133333
adult_income,madifft,1,0.106667,0.133333
adult_income,madifft,1,0.106667,0.136667
adult_income,madifft,1,0.11,0.136667
adult_income,madifft,1,0.11,0.14
adult_income,madifft,1,0.113333,0.14
adult_income,madifft,1,0.113333,0.15
adult_income,madifft,1,0.116667,0.15
adult_income,madifft,1,0.116667,0.163333
adult_income,madifft,1,0.126667,0.163333
adult_income,madifft,1,0.126667,0.17
adult_income,madifft,1,0.136667,0.17
adult_income,madifft,1,0.136667,0.173333
adult_income,madifft,1,0.16,0.173333
adult_income,madifft,1,0.16,0.186667
adult_income,madifft,1,0.163333,0.186667
adult_income,madifft,1,0.163333,0.19
adult_income,madifft,1,0.17,0.19
adult_income,madifft,1,0.17,0.2
adult_income,madifft,1,0.173333,0.2
adult_income,madifft,1,0.173333,0.203333
adult_income,madifft,1,0.176667,0.203333
adult_income,madifft,1,0.176667,0.206667
adult_income,madifft,1,0.18,0.206667
adult_income,madifft,1,0.18,0.21
adult_income,madifft,1,0.19,0.21
adult_income,madifft,1,0.19,0.213333
adult_income,madifft,1,0.216667,0.213333
adult_income,madifft,1,0.216667,0.216667
adult_income,madifft,1,0.223333,0.216667
adult_income,madifft,1,0.223333,0.236667
adult_income,madifft,1,0.226667,0.236667
adult_income,madifft,1,0.226667,0.243333
adult_income,madifft,1,0.23,0.243333
adult_income,madifft,1,0.23,0.246667
adult_income,madifft,1,0.246667,0.246667
adult_income,madifft,1,0.246667,0.25
adult_income,madifft,1,0.25,0.25
adult_income,madifft,1,0.25,0.253333
adult_income,madifft,1,0.26,0.253333
adult_income,madifft,1,0.26,0.26
adult_income,madifft,1,0.263333,0.26
adult_income,madifft,1,0.263333,0.263333
adult_income,madifft,1,0.27,0.263333
adult_income,madifft,1,0.27,0.266667
adult_income,madifft,1,0.276667,0.266667
adult_income,madifft,1,0.276667,0.273333
adult_income,madifft,1,0.28,0.273333
adult_income,madifft,1,0.28,0.28
adult_income,madifft,1,0.303333,0.28
adult_income,madifft,1,0.303333,0.296667
adult_income,madifft,1,0.313333,0.296667
adult_income,madifft,1,0.313333,0.3
adult_income,madifft,1,0.333333,0.3
adult_income,madifft,1,0.333333,0.303333
adult_income,madifft,1,0.34,0.303333
adult_income,madifft,1,0.34,0.31
adult_income,madifft,1,0.346667,0.31
adult_income,madifft,1,0.346667,0.313333
adult_income,madifft,1,0.356667,0.313333
adult_income,madifft,1,0.356667,0.323333
adult_income,madifft,1,0.363333,0.323333
adult_income,madifft,1,0.363333,0.326667
adult_income,madifft,1,0.37,0.326667
adult_income,madifft,1,0.37,0.346667
adult_income,madifft,1,0.39,0.346667
adult_income,madifft,1,0.39,0.353333
adult_income,madifft,1,0.403333,0.353333
adult_income,madifft,1,0.403333,0.366667
adult_income,madifft,1,0.406667,0.366667
adult_income,madifft,1,0.406667,0.37
adult_income,madifft,1,0.41,0.37
adult_income,madifft,1,0.41,0.39
adult_income,madifft,1,0.413333,0.39
adult_income,madifft,1,0.413333,0.393333
adult_income,madifft,1,0.416667,0.393333
adult_income,madifft,1,0.416667,0.4
adult_income,madifft,1,0.423333,0.4
adult_income,madifft,1,0.423333,0.403333
adult_income,madifft,1,0.426667,0.403333
adult_income,madifft,1,0.426667,0.416667
adult_income,madifft,1,0.443333,0.416667
adult_income,madifft,1,0.443333,0.423333
adult_income,madifft,1,0.446667,0.423333
adult_income,madifft,1,0.446667,0.43
adult_income,madifft,1,0.45,0.43
adult_income,madifft,1,0.45,0.433333
adult_income,madifft,1,0.453333,0.433333
adult_income,madifft,1,0.453333,0.436667
adult_income,madifft,1,0.456667,0.436667
adult_income,madifft,1,0.456667,0.443333
adult_income,madifft,1,0.46,0.443333
adult_income,madifft,1,0.46,0.446667
adult_income,madifft,1,0.463333,0.446667
adult_income,madifft,1,0.463333,0.45
adult_income,madifft,1,0.47,0.45
adult_income,madifft,1,0.47,0.453333
adult_income,madifft,1,0.48,0.453333
adult_income,madifft,1,0.48,0.456667
adult_income,madifft,1,0.493333,0.456667
adult_income,madifft,1,0.493333,0.463333
adult_income,madifft,1,0.496667,0.463333
adult_income,madifft,1,0.496667,0.486667
adult_income,madifft,1,0.513333,0.486667
adult_income,madifft,1,0.513333,0.49
adult_income,madifft,1,0.516667,0.49
adult_income,madifft,1,0.516667,0.493333
adult_income,madifft,1,0.52,0.493333
adult_income,madifft,1,0.52,0.503333
adult_income,madifft,1,0.523333,0.503333
adult_income,madifft,1,0.523333,0.51
adult_income,madifft,1,0.53,0.51
adult_income,madifft,1,0.53,0.513333
adult_income,madifft,1,0.54,0.513333
adult_income,madifft,1,0.54,0.516667
adult_income,madifft,1,0.55,0.516667
adult_income,madifft,1,0.55,0.523333
adult_income,madifft,1,0.556667,0.523333
adult_income,madifft,1,0.556667,0.53
adult_income,madifft,1,0.563333,0.53
adult_income,madifft,1,0.563333,0.536667
adult_income,madifft,1,0.57,0.536667
adult_income,madifft,1,0.57,0.546667
adult_income,madifft,1,0.573333,0.546667
adult_income,madifft,1,0.573333,0.55
adult_income,madifft,1,0.58,0.55
adult_income,madifft,1,0.58,0.553333
adult_income,madifft,1,0.583333,0.553333
adult_income,madifft,1,0.583333,0.566667
adult_income,madifft,1,0.593333,0.566667
adult_income,madifft,1,0.593333,0.573333
adult_income,madifft,1,0.6,0.573333
adult_income,madifft,1,0.6,0.58
adult_income,madifft,1,0.603333,0.58
adult_income,madifft,1,0.603333,0.593333
adult_income,madifft,1,0.61,0.593333
adult_income,madifft,1,0.61,0.6
adult_income,madifft,1,0.613333,0.6
adult_income,madifft,1,0.613333,0.603333
adult_income,madifft,1,0.616667,0.603333
adult_income,madifft,1,0.616667,0.616667
adult_income,madifft,1,0.623333,0.616667
adult_income,madifft,1,0.623333,0.63
adult_income,madifft,1,0.626667,0.63
adult_income,madifft,1,0.626667,0.633333
adult_income,madifft,1,0.636667,0.633333
adult_income,madifft,1,0.636667,0.636667
adult_income,madifft,1,0.646667,0.636667
adult_income,madifft,1,0.646667,0.65
adult_income,madifft,1,0.653333,0.65
adult_income,madifft,1,0.653333,0.656667
adult_income,madifft,1,0.656667,0.656667
adult_income,madifft,1,0.656667,0.673333
adult_income,madifft,1,0.666667,0.673333
adult_income,madifft,1,0.666667,0.68
adult_income,madifft,1,0.67,0.68
adult_income,madifft,1,0.67,0.683333
adult_income,madifft,1,0.676667,0.683333
adult_income,madifft,1,0.676667,0.693333
adult_income,madifft,1,0.68,0.693333
adult_income,madifft,1,0.68,0.696667
adult_income,madifft,1,0.683333,0.696667
adult_income,madifft,1,0.683333,0.706667
adult_income,madifft,1,0.686667,0.706667
adult_income,madifft,1,0.686667,0.71
adult_income,madifft,1,0.69,0.71
adult_income,madifft,1,0.69,0.713333
adult_income,madifft,1,0.693333,0.713333
adult_income,madifft,1,0.693333,0.72
adult_income,madifft,1,0.696667,0.72
adult_income,madifft,1,0.696667,0.723333
adult_income,madifft,1,0.7,0.723333
adult_income,madifft,1,0.7,0.726667
adult_income,madifft,1,0.706667,0.726667
adult_income,madifft,1,0.706667,0.733333
adult_income,madifft,1,0.71,0.733333
adult_income,madifft,1,0.71,0.736667
adult_income,madifft,1,0.723333,0.736667
adult_income,madifft,1,0.723333,0.74
adult_income,madifft,1,0.73,0.74
adult_income,madifft,1,0.73,0.743333
adult_income,madifft,1,0.74,0.743333
adult_income,madifft,1,0.74,0.746667
adult_income,madifft,1,0.743333,0.746667
adult_income,madifft,1,0.743333,0.75
adult_income,madifft,1,0.756667,0.75
adult_income,madifft,1,0.756667,0.753333
adult_income,madifft,1,0.76,0.753333
adult_income,madifft,1,0.76,0.76
adult_income,madifft,1,0.77,0.76
adult_income,madifft,1,0.77,0.763333
adult_income,madifft,1,0.773333,0.763333
adult_income,madifft,1,0.773333,0.77
adult_income,madifft,1,0.776667,0.77
adult_income,madifft,1,0.776667,0.773333
adult_income,madifft,1,0.8,0.773333
adult_income,madifft,1,0.8,0.78
adult_income,madifft,1,0.813333,0.78
adult_income,madifft,1,0.813333,0.79
adult_income,madifft,1,0.816667,0.79
adult_income,madifft,1,0.816667,0.796667
adult_income,madifft,1,0.82,0.796667
adult_income,madifft,1,0.82,0.806667
adult_income,madifft,1,0.823333,0.806667
adult_income,madifft,1,0.823333,0.813333
adult_income,madifft,1,0.826667,0.813333
adult_income,madifft,1,0.826667,0.816667
adult_income,madifft,1,0.83,0.816667
adult_income,madifft,1,0.83,0.82
adult_income,madifft,1,0.833333,0.82
adult_income,madifft,1,0.833333,0.826667
adult_income,madifft,1,0.843333,0.826667
adult_income,madifft,1,0.843333,0.83
adult_income,madifft,1,0.853333,0.83
adult_income,madifft,1,0.853333,0.833333
adult_income,madifft,1,0.856667,0.833333
adult_income,madifft,1,0.856667,0.836667
adult_income,madifft,1,0.86,0.836667
adult_income,madifft,1,0.86,0.846667
adult_income,madifft,1,0.863333,0.846667
adult_income,madifft,1,0.863333,0.85
adult_income,madifft,1,0.87,0.85
adult_income,madifft,1,0.87,0.873333
adult_income,madifft,1,0.873333,0.873333
adult_income,madifft,1,0.873333,0.876667
adult_income,madifft,1,0.876667,0.876667
adult_income,madifft,1,0.876667,0.88
adult_income,madifft,1,0.88,0.88
adult_income,madifft,1,0.88,0.89
adult_income,madifft,1,0.89,0.89
adult_income,madifft,1,0.89,0.896667
adult_income,madifft,1,0.893333,0.896667
adult_income,madifft,1,0.893333,0.9
adult_income,madifft,1,0.9,0.9
adult_income,madifft,1,0.9,0.906667
adult_income,madifft,1,0.91,0.906667
adult_income,madifft,1,0.91,0.91
adult_income,madifft,1,0.926667,0.91
adult_income,madifft,1,0.926667,0.92
adult_income,madifft,1,0.936667,0.92
adult_income,madifft,1,0.936667,0.936667
adult_income,madifft,1,0.94,0.936667
adult_income,madifft,1,0.94,0.94
adult_income,madifft,1,0.95,0.94
adult_income,madifft,1,0.95,0.95
adult_income,madifft,1,0.953333,0.95
adult_income,madifft,1,0.953333,0.963333
adult_income,madifft,1,0.956667,0.963333
adult_income,madifft,1,0.956667,0.973333
adult_income,madifft,1,0.96,0.973333
adult_income,madifft,1,0.96,0.976667
adult_income,madifft,1,0.963333,0.976667
adult_income,madifft,1,0.963333,0.983333
adult_income,madifft,1,0.966667,0.983333
adult_income,madifft,1,0.966667,0.986667
adult_income,madifft,1,0.976667,0.986667
adult_income,madifft,1,0.976667,0.99
adult_income,madifft,1,0.983333,0.99
adult_income,madifft,1,0.983333,0.996667
adult_income,madifft,1,0.996667,0.996667
adult_income,madifft,1,0.996667,1.0
adult_income,madifft,1,1.0,1.0
adult_income,madifft,2,0.0,0.0
adult_income,madifft,2,0.003333,0.0
adult_income,madifft,2,0.003333,0.006667
adult_income,madifft,2,0.006667,0.006667
adult_income,madifft,2,0.006667,0.013333
adult_income,madifft,2,0.02,0.013333
adult_income,madifft,2,0.02,0.016667
adult_income,madifft,2,0.023333,0.016667
adult_income,madifft,2,0.023333,0.02
adult_income,madifft,2,0.026667,0.02
adult_income,madifft,2,0.026667,0.023333
adult_income,madifft,2,0.03,0.023333
adult_income,madifft,2,0.03,0.026667
adult_income,madifft,2,0.033333,0.026667
adult_income,madifft,2,0.033333,0.03
adult_income,madifft,2,0.06,0.03
adult_income,madifft,2,0.06,0.04
adult_income,madifft,2,0.063333,0.04
adult_income,madifft,2,0.063333,0.05
adult_income,madifft,2,0.073333,0.05
adult_income,madifft,2,0.073333,0.053333
adult_income,madifft,2,0.076667,0.053333
adult_income,madifft,2,0.076667,0.063333
adult_income,madifft,2,0.08,0.063333
adult_income,madifft,2,0.08,0.083333
adult_income,madifft,2,0.09,0.083333
adult_income,madifft,2,0.09,0.086667
adult_income,madifft,2,0.096667,0.086667
adult_income,madifft,2,0.096667,0.09
adult_income,madifft,2,0.103333,0.09
adult_income,madifft,2,0.103333,0.096667
adult_income,madifft,2,0.11,0.096667
adult_income,madifft,2,0.11,0.1
adult_income,madifft,2,0.12,0.1
adult_income,madifft,2,0.12,0.103333
adult_income,madifft,2,0.126667,0.103333
adult_income,madifft,2,0.126667,0.113333
adult_income,madifft,2,0.13,0.113333
adult_income,madifft,2,0.13,0.116667
adult_income,madifft,2,0.133333,0.116667
adult_income,madifft,2,0.133333,0.12
adult_income,madifft,2,0.136667,0.12
adult_income,madifft,2,0.136667,0.13
adult_income,madifft,2,0.14,0.13
adult_income,madifft,2,0.14,0.133333
adult_income,madifft,2,0.15,0.133333
adult_income,madifft,2,0.15,0.136667
adult_income,madifft,2,0.153333,0.136667
adult_income,madifft,2,0.153333,0.14
adult_income,madifft,2,0.156667,0.14
adult_income,madifft,2,0.156667,0.143333
adult_income,madifft,2,0.163333,0.143333
adult_income,madifft,2,0.163333,0.15
adult_income,madifft,2,0.17,0.15
adult_income,madifft,2,0.17,0.156667
adult_income,madifft,2,0.173333,0.156667
adult_income,madifft,2,0.173333,0.17
adult_income,madifft,2,0.18,0.17
adult_income,madifft,2,0.18,0.173333
adult_income,madifft,2,0.196667,0.173333
adult_income,madifft,2,0.196667,0.176667
adult_income,madifft,2,0.2,0.176667
adult_income,madifft,2,0.2,0.186667
adult_income,madifft,2,0.203333,0.186667
adult_income,madifft,2,0.203333,0.193333
adult_income,madifft,2,0.206667,0.193333
adult_income,madifft,2,0.206667,0.196667
adult_income,madifft,2,0.21,0.196667
adult_income,madifft,2,0.21,0.223333
adult_income,madifft,2,0.213333,0.223333
adult_income,madifft,2,0.213333,0.25
adult_income,madifft,2,0.216667,0.25
adult_income,madifft,2,0.216667,0.256667
adult_income,madifft,2,0.22,0.256667
adult_income,madifft,2,0.22,0.26
adult_income,madifft,2,0.233333,0.26
adult_income,madifft,2,0.233333,0.266667
adult_income,madifft,2,0.236667,0.266667
adult_income,madifft,2,0.236667,0.273333
adult_income,madifft,2,0.246667,0.273333
adult_income,madifft,2,0.246667,0.28
adult_income,madifft,2,0.253333,0.28
adult_income,madifft,2,0.253333,0.283333
adult_income,madifft,2,0.256667,0.283333
adult_income,madifft,2,0.256667,0.29
adult_income,madifft,2,0.26,0.29
adult_income,madifft,2,0.26,0.293333
adult_income,madifft,2,0.276667,0.293333
adult_income,madifft,2,0.276667,0.303333
adult_income,madifft,2,0.28,0.303333
adult_income,madifft,2,0.28,0.306667
adult_income,madifft,2,0.283333,0.306667
adult_income,madifft,2,0.283333,0.31
adult_income,madifft,2,0.293333,0.31
adult_income,madifft,2,0.293333,0.313333
adult_income,madifft,2,0.296667,0.313333
adult_income,madifft,2,0.296667,0.316667
adult_income,madifft,2,0.3,0.316667
adult_income,madifft,2,0.3,0.323333
adult_income,madifft,2,0.303333,0.323333
adult_income,madifft,2,0.303333,0.33
adult_income,madifft,2,0.306667,0.33
adult_income,madifft,2,0.306667,0.333333
adult_income,madifft,2,0.31,0.333333
adult_income,madifft,2,0.31,0.336667
adult_income,madifft,2,0.32,0.336667
adult_income,madifft,2,0.32,0.343333
adult_income,madifft,2,0.326667,0.343333
adult_income,madifft,2,0.326667,0.35
adult_income,madifft,2,0.333333,0.35
adult_income,madifft,2,0.333333,0.356667
adult_income,madifft,2,0.34,0.356667
adult_income,madifft,2,0.34,0.36
adult_income,madifft,2,0.343333,0.36
adult_income,madifft,2,0.343333,0.363333
adult_income,madifft,2,0.35,0.363333
adult_income,madifft,2,0.35,0.366667
adult_income,madifft,2,0.366667,0.366667
adult_income,madifft,2,0.366667,0.37
adult_income,madifft,2,0.37,0.37
adult_income,madifft,2,0.37,0.38
adult_income,madifft,2,0.373333,0.38
adult_income,madifft,2,0.373333,0.383333
adult_income,madifft,2,0.38,0.383333
adult_income,madifft,2,0.38,0.396667
adult_income,madifft,2,0.383333,0.396667
adult_income,madifft,2,0.383333,0.4
adult_income,madifft,2,0.4,0.4
adult_income,madifft,2,0.4,0.403333
adult_income,madifft,2,0.406667,0.403333
adult_income,madifft,2,0.406667,0.41
adult_income,madifft,2,0.413333,0.41
adult_income,madifft,2,0.413333,0.413333
adult_income,madifft,2,0.416667,0.413333
adult_income,madifft,2,0.416667,0.416667
adult_income,madifft,2,0.42,0.416667
adult_income,madifft,2,0.42,0.423333
adult_income,madifft,2,0.423333,0.423333
adult_income,madifft,2,0.423333,0.433333
adult_income,madifft,2,0.426667,0.433333
adult_income,madifft,2,0.426667,0.45
adult_income,madifft,2,0.43,0.45
adult_income,madifft,2,0.43,0.453333
adult_income,madifft,2,0.443333,0.453333
adult_income,madifft,2,0.443333,0.456667
adult_income,madifft,2,0.45,0.456667
adult_income,madifft,2,0.45,0.466667
adult_income,madifft,2,0.453333,0.466667
adult_income,madifft,2,0.453333,0.48
adult_income,madifft,2,0.466667,0.48
adult_income,madifft,2,0.466667,0.483333
adult_income,madifft,2,0.473333,0.483333
adult_income,madifft,2,0.473333,0.493333
adult_income,madifft,2,0.476667,0.493333
adult_income,madifft,2,0.476667,0.506667
adult_income,madifft,2,0.48,0.506667
adult_income,madifft,2,0.48,0.516667
adult_income,madifft,2,0.486667,0.516667
adult_income,madifft,2,0.486667,0.526667
adult_income,madifft,2,0.496667,0.526667
adult_income,madifft,2,0.496667,0.533333
adult_income,madifft,2,0.503333,0.533333
adult_income,madifft,2,0.503333,0.54
adult_income,madifft,2,0.51,0.54
adult_income,madifft,2,0.51,0.546667
adult_income,madifft,2,0.513333,0.546667
adult_income,madifft,2,0.513333,0.556667
adult_income,madifft,2,0.516667,0.556667
adult_income,madifft,2,0.516667,0.566667
adult_income,madifft,2,0.52,0.566667
adult_income,madifft,2,0.52,0.57
adult_income,madifft,2,0.523333,0.57
adult_income,madifft,2,0.523333,0.58
adult_income,madifft,2,0.533333,0.58
adult_income,madifft,2,0.533333,0.583333
adult_income,madifft,2,0.55,0.583333
adult_income,madifft,2,0.55,0.586667
adult_income,madifft,2,0.556667,0.586667
adult_income,madifft,2,0.556667,0.59
adult_income,madifft,2,0.56,0.59
adult_income,madifft,2,0.56,0.6
adult_income,madifft,2,0.563333,0.6
adult_income,madifft,2,0.563333,0.606667
adult_income,madifft,2,0.57,0.606667
adult_income,madifft,2,0.57,0.616667
adult_income,madifft,2,0.573333,0.616667
adult_income,madifft,2,0.573333,0.62
adult_income,madifft,2,0.583333,0.62
adult_income,madifft,2,0.583333,0.626667
adult_income,madifft,2,0.586667,0.626667
adult_income,madifft,2,0.586667,0.633333
adult_income,madifft,2,0.593333,0.633333
adult_income,madifft,2,0.593333,0.636667
adult_income,madifft,2,0.606667,0.636667
adult_income,madifft,2,0.606667,0.64
adult_income,madifft,2,0.613333,0.64
adult_income,madifft,2,0.613333,0.65
adult_income,madifft,2,0.62,0.65
adult_income,madifft,2,0.62,0.653333
adult_income,madifft,2,0.623333,0.653333
adult_income,madifft,2,0.623333,0.656667
adult_income,madifft,2,0.643333,0.656667
adult_income,madifft,2,0.643333,0.673333
adult_income,madifft,2,0.65,0.673333
adult_income,madifft,2,0.65,0.69
adult_income,madifft,2,0.66,0.69
adult_income,madifft,2,0.66,0.693333
adult_income,madifft,2,0.663333,0.693333
adult_income,madifft,2,0.663333,0.696667
adult_income,madifft,2,0.666667,0.696667
adult_income,madifft,2,0.666667,0.706667
adult_income,madifft,2,0.67,0.706667
adult_income,madifft,2,0.67,0.71
adult_income,madifft,2,0.673333,0.71
adult_income,madifft,2,0.673333,0.713333
adult_income,madifft,2,0.676667,0.713333
adult_income,madifft,2,0.676667,0.72
adult_income,madifft,2,0.68,0.72
adult_income,madifft,2,0.68,0.723333
adult_income,madifft,2,0.693333,0.723333
adult_income,madifft,2,0.693333,0.726667
adult_income,madifft,2,0.7,0.726667
adult_income,madifft,2,0.7,0.736667
adult_income,madifft,2,0.703333,0.736667
adult_income,madifft,2,0.703333,0.74
adult_income,madifft,2,0.706667,0.74
adult_income,madifft,2,0.706667,0.743333
adult_income,madifft,2,0.723333,0.743333
adult_income,madifft,2,0.723333,0.746667
adult_income,madifft,2,0.726667,0.746667
adult_income,madifft,2,0.726667,0.75
adult_income,madifft,2,0.733333,0.75
adult_income,madifft,2,0.733333,0.756667
adult_income,madifft,2,0.736667,0.756667
adult_income,madifft,2,0.736667,0.76
adult_income,madifft,2,0.743333,0.76
adult_income,madifft,2,0.743333,0.766667
adult_income,madifft,2,0.75,0.766667
adult_income,madifft,2,0.75,0.77
adult_income,madifft,2,0.753333,0.77
adult_income,madifft,2,0.753333,0.783333
adult_income,madifft,2,0.763333,0.783333
adult_income,madifft,2,0.763333,0.79
adult_income,madifft,2,0.766667,0.79
adult_income,madifft,2,0.766667,0.796667
adult_income,madifft,2,0.79,0.796667
adult_income,madifft,2,0.79,0.8
adult_income,madifft,2,0.793333,0.8
adult_income,madifft,2,0.793333,0.803333
adult_income,madifft,2,0.796667,0.803333
adult_income,madifft,2,0.796667,0.806667
adult_income,madifft,2,0.8,0.806667
adult_income,madifft,2,0.8,0.816667
adult_income,madifft,2,0.806667,0.816667
adult_income,madifft,2,0.806667,0.823333
adult_income,madifft,2,0.813333,0.823333
adult_income,madifft,2,0.813333,0.826667
adult_income,madifft,2,0.82,0.826667
adult_income,madifft,2,0.82,0.83
adult_income,madifft,2,0.836667,0.83
adult_income,madifft,2,0.836667,0.833333
adult_income,madifft,2,0.856667,0.833333
adult_income,madifft,2,0.856667,0.836667
adult_income,madifft,2,0.863333,0.836667
adult_income,madifft,2,0.863333,0.85
adult_income,madifft,2,0.87,0.85
adult_income,madifft,2,0.87,0.853333
adult_income,madifft,2,0.873333,0.853333
adult_income,madifft,2,0.873333,0.856667
adult_income,madifft,2,0.886667,0.856667
adult_income,madifft,2,0.886667,0.866667
adult_income,madifft,2,0.9,0.866667
adult_income,madifft,2,0.9,0.87
adult_income,madifft,2,0.903333,0.87
adult_income,madifft,2,0.903333,0.876667
adult_income,madifft,2,0.906667,0.876667
adult_income,madifft,2,0.906667,0.883333
adult_income,madifft,2,0.91,0.883333
adult_income,madifft,2,0.91,0.89
adult_income,madifft,2,0.92,0.89
adult_income,madifft,2,0.92,0.9
adult_income,madifft,2,0.923333,0.9
adult_income,madifft,2,0.923333,0.903333
adult_income,madifft,2,0.93,0.903333
adult_income,madifft,2,0.93,0.906667
adult_income,madifft,2,0.933333,0.906667
adult_income,madifft,2,0.933333,0.91
adult_income,madifft,2,0.943333,0.91
adult_income,madifft,2,0.943333,0.93
adult_income,madifft,2,0.953333,0.93
adult_income,madifft,2,0.953333,0.933333
adult_income,madifft,2,0.956667,0.933333
adult_income,madifft,2,0.956667,0.936667
adult_income,madifft,2,0.96,0.936667
adult_income,madifft,2,0.96,0.95
adult_income,madifft,2,0.97,0.95
adult_income,madifft,2,0.97,0.953333
adult_income,madifft,2,0.976667,0.953333
adult_income,madifft,2,0.976667,0.963333
adult_income,madifft,2,0.98,0.963333
adult_income,madifft,2,0.98,0.973333
adult_income,madifft,2,0.983333,0.973333
adult_income,madifft,2,0.983333,0.976667
adult_income,madifft,2,0.986667,0.976667
adult_income,madifft,2,0.986667,0.983333
adult_income,madifft,2,0.996667,0.983333
adult_income,madifft,2,0.996667,1.0
adult_income,madifft,2,1.0,1.0
adult_income,madifft,3,0.0,0.0
adult_income,madifft,3,0.0,0.003333
adult_income,madifft,3,0.0,0.01
adult_income,madifft,3,0.003333,0.01
adult_income,madifft,3,0.003333,0.013333
adult_income,madifft,3,0.01,0.013333
adult_income,madifft,3,0.01,0.02
adult_income,madifft,3,0.013333,0.02
adult_income,madifft,3,0.013333,0.023333
adult_income,madifft,3,0.023333,0.023333
adult_income,madifft,3,0.023333,0.026667
adult_income,madifft,3,0.036667,0.026667
adult_income,madifft,3,0.036667,0.03
adult_income,madifft,3,0.04,0.03
adult_income,madifft,3,0.04,0.033333
adult_income,madifft,3,0.05,0.033333
adult_income,madifft,3,0.05,0.036667
adult_income,madifft,3,0.06,0.036667
adult_income,madifft,3,0.06,0.04
adult_income,madifft,3,0.063333,0.04
adult_income,madifft,3,0.063333,0.046667
adult_income,madifft,3,0.066667,0.046667
adult_income,madifft,3,0.066667,0.056667
adult_income,madifft,3,0.073333,0.056667
adult_income,madifft,3,0.073333,0.06
adult_income,madifft,3,0.083333,0.06
adult_income,madifft,3,0.083333,0.063333
adult_income,madifft,3,0.09,0.063333
adult_income,madifft,3,0.09,0.073333
adult_income,madifft,3,0.093333,0.073333
adult_income,madifft,3,0.093333,0.076667
