run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,pima,madifft,,0,logistic_regression,accuracy,0.5844155844155844,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,0,logistic_regression,f1_macro,0.4837628326000419,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,0,logistic_regression,roc_auc,0.4414814814814815,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,1,logistic_regression,accuracy,0.7077922077922078,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,1,logistic_regression,f1_macro,0.6034334763948498,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,1,logistic_regression,roc_auc,0.762037037037037,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,1,logistic_regression,accuracy,0.7207792207792207,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,1,logistic_regression,f1_macro,0.7016445145302996,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,1,logistic_regression,roc_auc,0.7899999999999999,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,1,logistic_regression,accuracy,0.6103896103896104,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,1,logistic_regression,f1_macro,0.5350241545893719,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,1,logistic_regression,roc_auc,0.5401851851851851,True,18,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,1,logistic_regression,accuracy,0.6558441558441559,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,1,logistic_regression,f1_macro,0.5050633678976412,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,1,logistic_regression,roc_auc,0.5351851851851853,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,1,logistic_regression,accuracy,0.6558441558441559,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,1,logistic_regression,f1_macro,0.44442175481587365,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,1,logistic_regression,roc_auc,0.5616666666666666,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,2,logistic_regression,accuracy,0.7077922077922078,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,2,logistic_regression,f1_macro,0.6034334763948498,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,2,logistic_regression,roc_auc,0.762037037037037,True,17,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,2,logistic_regression,accuracy,0.7207792207792207,True,26,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,2,logistic_regression,f1_macro,0.7016445145302996,True,26,success,,537,
